Time,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w
1742955486.4745936,0.6459528031009759,0.057075618918115884,0.37580221760194005,0.025775147823946788,0.05203014911557174,0.9983110633397139,0.0018778048873775266
1742955486.4795914,0.645954402853977,0.05706643342181292,0.3757711230056824,0.02575598540267074,0.052015914953537225,0.9983123646757271,0.0018429169926347875
1742955486.4846354,0.645956032720553,0.05705693990011515,0.37574007846457114,0.02573708832344472,0.05200167676505726,0.9983136579420002,0.0018078342613955481
1742955486.4895804,0.6459576893826927,0.05704762028141441,0.3757081346152928,0.025717534289569882,0.051986562772546374,0.9983150136844082,0.001771771277786914
1742955486.4945896,0.6459593495689276,0.0570386964358035,0.37567570217534624,0.025697768972714165,0.05196971513096883,0.9983164654259226,0.0017344274339846906
1742955486.4996297,0.6459608892399827,0.057030456101837095,0.37564435987353334,0.0256786421021331,0.051953019198918524,0.9983178883232339,0.0016985257568119451
1742955486.5045886,0.6459623522498199,0.05702259478997444,0.37561335211809005,0.02565958224452713,0.051935817976962693,0.998319333850751,0.001662621391964291
1742955486.509552,0.6459638359225738,0.05701427071225261,0.37558192951474195,0.02564041734317458,0.051918345019829365,0.9983207960573853,0.0016256101065200421
1742955486.5146015,0.645965403977474,0.05700548520649705,0.3755496508795756,0.025620778362755735,0.051900931153606035,0.9983222664199748,0.001587901621694803
1742955486.5196025,0.6459669404906115,0.05699609166321679,0.37551481206868964,0.025599210423299438,0.05188254743684778,0.9983238383292558,0.0015477469783645114
1742955486.5246637,0.6459686182630177,0.05698592991805742,0.3754797102942943,0.02557755445287293,0.051863926953778644,0.9983254245845264,0.0015061265778718122
1742955486.52963,0.6459703912211608,0.05697549187314216,0.3754449259888915,0.025556205550310122,0.051845941170413926,0.9983269672826508,0.001464629048441329
1742955486.5346234,0.6459719092204398,0.056964229882057876,0.37540941043646525,0.025533786864907333,0.05182677767985423,0.9983285998784587,0.0014203902199484168
1742955486.5396461,0.645973662530387,0.05695299482318987,0.3753738854590098,0.02551183025176855,0.05180752034016009,0.9983302227291683,0.0013761318752644812
1742955486.5445693,0.6459752192275905,0.056941698245529956,0.3753385709213994,0.025489985570329797,0.05178757729799631,0.9983318766751047,0.0013309724234975672
1742955486.5497746,0.6459770723599596,0.05692998214744513,0.3753035591472306,0.025469211928719527,0.05176651578803754,0.9983335607304558,0.0012839805864313452
1742955486.5546634,0.6459789471843393,0.056917693202574095,0.3752682711681802,0.02544844994359313,0.051746873101178634,0.9983351673512628,0.0012373962361358099
1742955486.5596242,0.6459807386617558,0.056903857784985766,0.3752325031168016,0.025426757693926643,0.05172810656681769,0.9983367507617321,0.0011895640770598422
1742955486.5646715,0.6459827643301285,0.056889241333494794,0.37519922719924353,0.02540700006726694,0.051712189350765304,0.9983381317601081,0.0011438941688632143
1742955486.5695956,0.6459846358986376,0.05687400907479949,0.375167622369809,0.025388318761558205,0.051697860471373425,0.9983393991584854,0.0010993548191907607
1742955486.5746787,0.645986290836708,0.05685964752374955,0.37513641332424774,0.025369439073776312,0.05168433724227081,0.9983406251020912,0.0010569369305007436
1742955486.5798194,0.6459878389989868,0.05684761276307407,0.37510683513600585,0.02535135051839447,0.05167078452546621,0.9983418261294624,0.001018456629701069
1742955486.5846846,0.6459891172751955,0.05683675734568777,0.37507940485403807,0.025334284391297597,0.05165640122838636,0.9983430408088537,0.0009813842491204685
1742955486.589731,0.6459901370482333,0.05682734104728057,0.3750528336009701,0.02531718031886428,0.05164179208798544,0.9983442644136084,0.0009462574145482334
1742955486.5947168,0.6459910278768461,0.05681823015282452,0.3750271385752205,0.02530048772602571,0.05162857678984489,0.9983454017259376,0.0009133631023353007
1742955486.5997183,0.6459917214245932,0.05680850216656428,0.37500143133166824,0.025283249705877885,0.05161596678958428,0.9983465202692715,0.0008801834603868353
1742955486.6047623,0.6459924207088695,0.05679777778665121,0.3749762465922894,0.02526575418568948,0.05160397331364483,0.9983476127927865,0.0008459519002604274
1742955486.609732,0.6459932642852575,0.05678665168035035,0.3749522247347603,0.025248914776641002,0.05159331379377253,0.9983486173783609,0.0008126826529499436
1742955486.6146917,0.6459939417604483,0.05677604810034423,0.3749307850837864,0.025233723533205087,0.05158284040586593,0.998349568137655,0.0007807507096911396
1742955486.6197581,0.6459944963820673,0.056766586961541896,0.37491050895269357,0.025219329222453957,0.051571038009526414,0.998350565682867,0.0007493149465503512
1742955486.624811,0.6459950122633306,0.05675804681858333,0.37489022664851,0.025205063439067674,0.0515585869385242,0.998351591652389,0.0007185645947431143
1742955486.629893,0.6459957202907055,0.05675002596574505,0.3748699686718469,0.025191406157647867,0.05154586943733861,0.9983526141417511,0.0006886480096081939
1742955486.6347234,0.6459966830529843,0.05674165171010222,0.37484998717800355,0.025179083012431474,0.051532929760198375,0.9983536136364122,0.0006580790994179055
1742955486.6396542,0.6459978812534,0.056731639004125825,0.37483045888988553,0.02516785173637195,0.05152087122830149,0.9983545398665618,0.0006259350434271379
1742955486.6446898,0.6459993260874047,0.056720651864472005,0.37481268321187367,0.025158589863030167,0.051509366640136965,0.9983553867939245,0.0005934340647854354
1742955486.6497517,0.6460008159896811,0.056709198044275114,0.37479655360582675,0.02515085780529928,0.05149849168129949,0.9983561615205139,0.000560767540513382
1742955486.6546655,0.6460021802636604,0.056697883941813305,0.3747825963043199,0.025144828628680987,0.05148702563710571,0.9983569226932666,0.0005279154376811606
1742955486.6596022,0.6460034675751503,0.05668734953236773,0.37477028944553004,0.025139909688047593,0.051474811916079215,0.9983576930224112,0.0004954412681128359
1742955486.6646593,0.6460044518201459,0.05667811483782292,0.37475847783716504,0.02513470763182379,0.05146253439027904,0.9983584714421427,0.0004653236513673777
1742955486.6696792,0.6460053213323108,0.05666959569475445,0.37474706585742096,0.02512926054548948,0.05144997089951335,0.9983592692088583,0.0004362838876489364
1742955486.6747463,0.6460061387568176,0.05666141476575851,0.3747367716319785,0.02512450366910832,0.05143649000434015,0.9983600958051299,0.00040732712443254594
1742955486.6796074,0.6460068902945553,0.056653425177879614,0.37472791131664396,0.025120806724716213,0.051422797648150116,0.99836090527911,0.0003791593500715368
1742955486.6845946,0.6460077566003634,0.056645760578090266,0.37471978011615736,0.025118128715609825,0.051408832399341395,0.9983617018689185,0.00035185587850703067
1742955486.6896734,0.6460086607968656,0.05663848712933471,0.37471154245049687,0.025115643706319368,0.05139331430234715,0.9983625726006478,0.00032452496652409966
1742955486.6946242,0.646009541212844,0.05663174754283989,0.3747034329304178,0.025113394592514684,0.05137583264845794,0.9983635375296365,0.0002969225965906241
1742955486.699602,0.6460104133476587,0.05662538721589664,0.37469609114149005,0.02511183374723137,0.05135707492136216,0.9983645496878596,0.0002694214732931367
1742955486.7045848,0.6460113045716501,0.0566190452419996,0.3746892629906725,0.02511076095506472,0.0513371709483323,0.9983656075453409,0.000241317015262314
1742955486.709695,0.6460122148104557,0.05661185302922475,0.37468267691005414,0.025110072215157347,0.05131675504232061,0.9983666812046238,0.0002116264190562229
1742955486.7145956,0.6460131182891894,0.05660401715245749,0.3746756142629848,0.025109229994290137,0.05129539795144606,0.9983678061423044,0.00017993526301536618
1742955486.7196236,0.6460140970342525,0.05659526741984717,0.37466792452629827,0.025108007644741536,0.05127313144042014,0.9983689860841417,0.00014686636089746355
1742955486.7246006,0.6460150258096807,0.0565858888388701,0.37465965570684595,0.025105772380031227,0.0512500030692154,0.9983702343649093,0.00011186046385220642
1742955486.7297409,0.6460157131813263,0.0565749908404069,0.3746511949779027,0.025102826193868357,0.05122635211563479,0.9983715258190208,7.348337149427317e-05
1742955486.7345998,0.6460161257358976,0.05656394805824436,0.3746434060105013,0.02509905438655359,0.051203126698269624,0.998372814166208,3.491515733029325e-05
1742955486.739697,0.6460160849038352,0.056553352468919627,0.3746362682647811,0.02509422220547932,0.051179414617893666,0.9983741520678754,-3.7446781186883802e-06
1742955486.744603,0.6460156194789746,0.056543430957223924,0.37462969380141864,0.025088737658637603,0.051155607711615814,0.9983755091536616,-4.200617228654272e-05
1742955486.7497947,0.6460149558466928,0.056534007771569306,0.37462359078875906,0.025082150794419767,0.051132961215224836,0.9983768326125199,-7.80479387968692e-05
1742955486.7547534,0.6460138368296836,0.05652406617916406,0.37461705105348564,0.025073854679820734,0.05111184548467769,0.9983781187313883,-0.00011445968597739507
1742955486.7597096,0.6460127029019406,0.056513128466780554,0.3746102882253985,0.025064707507698503,0.05109259911861245,0.9983793286593798,-0.000151190291729616
1742955486.7646217,0.6460116677321592,0.05650116123228581,0.3746039652228842,0.02505562690570614,0.05107528329607629,0.9983804364168702,-0.0001875543850567004
1742955486.7696888,0.6460105289396647,0.056488671205240856,0.37459796557141484,0.025046624210437893,0.05105841819326939,0.9983815174085118,-0.00022415249273218232
1742955486.774681,0.6460094581511241,0.05647680025992701,0.3745921718457914,0.025038151878758342,0.05104123156926582,0.9983826000749281,-0.000259803801336741
1742955486.7796047,0.6460083819655771,0.056466534944374654,0.3745866561605079,0.025029974251097056,0.05102383050930453,0.9983836853232054,-0.0002932398370252972
1742955486.7845926,0.6460073813472883,0.05645773053504831,0.374581540417687,0.0250225461980143,0.051006093577658805,0.9983847679878104,-0.0003250379076431078
1742955486.7896707,0.6460062915449907,0.05644922303264873,0.374576550365976,0.02501535480288906,0.05098859963367993,0.9983858310340492,-0.00035654162860727695
1742955486.7945971,0.6460048265331343,0.056440479834784306,0.3745711286362135,0.025005942644798426,0.050973115600770065,0.9983868460397807,-0.00038726365046683306
1742955486.7996182,0.6460028374245106,0.05643094092848491,0.37456482262265334,0.024993581815749823,0.05095952053733325,0.9983878372258229,-0.00041786860182703846
1742955486.8046913,0.6460005529861537,0.05642097713294315,0.374558092968653,0.024979270479135895,0.050947041744813716,0.9983888188856085,-0.00044867358066226476
1742955486.8097646,0.6459978727796345,0.05641106361491346,0.37455113875328927,0.02496335972037801,0.050936141588688984,0.9983897590403771,-0.00047874296438455305
1742955486.8146448,0.6459950111173803,0.056402152014898,0.3745441846570807,0.02494662039304773,0.05092628298629593,0.9983906667654578,-0.0005063079985046627
1742955486.8197038,0.6459916086417913,0.05639477999361734,0.374537720100885,0.024928425012371476,0.05091715178394412,0.9983915741684509,-0.0005309520278694579
1742955486.8246229,0.645987811616654,0.05638851218459242,0.3745311494425963,0.024908600494677604,0.0509089417139145,0.9983924754621184,-0.0005533674991986903
1742955486.8297305,0.6459838540914431,0.05638272651509675,0.374524494168835,0.024888019540053773,0.05090127622264967,0.9983933677956053,-0.0005741985968849768
1742955486.8346546,0.6459797800676204,0.056376319368246296,0.37451783327208943,0.024866658124978472,0.050895659698028714,0.9983941749061683,-0.0005938442803841987
1742955486.839668,0.6459752908157264,0.05636903024630023,0.3745115496317115,0.02484381527389901,0.050892094268492026,0.9983949139180781,-0.0006127365802909505
1742955486.8447802,0.6459702792060121,0.05636048132178257,0.3745059021378689,0.024818829723920476,0.05089056977326575,0.9983956013518577,-0.0006315065716692342
1742955486.8496065,0.6459640890760463,0.05635171884696588,0.3745005817087324,0.024789722236478427,0.05089047961150818,0.9983963174992525,-0.0006495846987068254
1742955486.8546042,0.6459564112745514,0.05634321425769059,0.3744962122319927,0.024755057870662556,0.050891244911007695,0.9983971272371294,-0.0006668027259341266
1742955486.859593,0.6459469932142058,0.05633549131776675,0.3744923696401644,0.024714715474265223,0.05089256025434562,0.9983980486472047,-0.0006830865522725075
1742955486.8646193,0.6459352760266353,0.05632874865010379,0.37448896573055895,0.024665479979460697,0.05089368177521049,0.9983991983516267,-0.0006985582119935675
1742955486.8696208,0.645921570827899,0.056322994973775325,0.37448585417272384,0.024609351386136537,0.050895181615189675,0.9984004966201702,-0.000713204955242139
