Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,wrench.force.x,wrench.force.y,wrench.force.z,wrench.torque.x,wrench.torque.y,wrench.torque.z
1742951742.3440852,59679,1742951742,343979327,ft_sensor0_wrench,-10.383943557739258,2.664536476135254,-35.27447509765625,0.12914907932281494,0.16684910655021667,0.08119112253189087
1742951742.3507934,59680,1742951742,350627029,ft_sensor0_wrench,-10.26303482055664,2.6564149856567383,-35.27658462524414,0.12767741084098816,0.16654998064041138,0.08147735893726349
1742951742.3573673,59681,1742951742,357276971,ft_sensor0_wrench,-10.14522647857666,2.6787633895874023,-35.32719802856445,0.1271262764930725,0.16631773114204407,0.08110003918409348
1742951742.36407,59682,1742951742,363945306,ft_sensor0_wrench,-10.099531173706055,2.73421573638916,-35.40004348754883,0.12666866183280945,0.16713902354240417,0.08118298649787903
1742951742.3707979,59683,1742951742,370622776,ft_sensor0_wrench,-10.093868255615234,2.780426025390625,-35.42253494262695,0.12629741430282593,0.16740261018276215,0.08169038593769073
1742951742.3774066,59684,1742951742,377282120,ft_sensor0_wrench,-10.0814208984375,2.8660621643066406,-35.32192611694336,0.12609755992889404,0.1659729927778244,0.08158111572265625
1742951742.384067,59685,1742951742,383944078,ft_sensor0_wrench,-10.105710983276367,2.9391889572143555,-35.14989471435547,0.1263483166694641,0.16468802094459534,0.08187449723482132
1742951742.3907363,59686,1742951742,390629539,ft_sensor0_wrench,-10.101625442504883,2.8680362701416016,-34.906978607177734,0.12367802858352661,0.16337966918945312,0.08146090805530548
1742951742.3974104,59687,1742951742,397278897,ft_sensor0_wrench,-10.070527076721191,2.8599233627319336,-34.620567321777344,0.12414580583572388,0.16165730357170105,0.08122047781944275
1742951742.4040499,59688,1742951742,403957611,ft_sensor0_wrench,-10.032358169555664,2.7045345306396484,-34.335853576660156,0.12165418267250061,0.16101482510566711,0.08136704564094543
1742951742.4107857,59689,1742951742,410626647,ft_sensor0_wrench,-9.997058868408203,2.6586084365844727,-34.03004837036133,0.12193670868873596,0.160748690366745,0.08174549043178558
1742951742.4174607,59690,1742951742,417294567,ft_sensor0_wrench,-9.910825729370117,2.658930778503418,-33.84234619140625,0.12275147438049316,0.15939295291900635,0.08128726482391357
1742951742.424075,59691,1742951742,423944252,ft_sensor0_wrench,-9.895882606506348,2.5782289505004883,-33.77350997924805,0.12212401628494263,0.1595611572265625,0.08100025355815887
1742951742.4307873,59692,1742951742,430624285,ft_sensor0_wrench,-9.837188720703125,2.574204444885254,-33.729881286621094,0.12289893627166748,0.15944071114063263,0.0809725895524025
1742951742.4374278,59693,1742951742,437279546,ft_sensor0_wrench,-9.814981460571289,2.542660713195801,-33.65896987915039,0.12238779664039612,0.15909141302108765,0.08051928877830505
1742951742.4441042,59694,1742951742,443946036,ft_sensor0_wrench,-9.745464324951172,2.575336456298828,-33.47093200683594,0.12370681762695312,0.15796643495559692,0.08051546663045883
1742951742.450745,59695,1742951742,450610077,ft_sensor0_wrench,-9.767508506774902,2.5110836029052734,-33.28200912475586,0.12221303582191467,0.15897031128406525,0.08004860579967499
1742951742.4574373,59696,1742951742,457297810,ft_sensor0_wrench,-9.602724075317383,2.4368553161621094,-33.04264450073242,0.12078183889389038,0.15531228482723236,0.07961629331111908
1742951742.4641244,59697,1742951742,463986258,ft_sensor0_wrench,-9.61756420135498,2.4284706115722656,-32.873023986816406,0.12041208148002625,0.1543140709400177,0.0796215683221817
